Trace,Exp,Core_0_IPC,Core_0_instructions,Core_0_cycles,Core_0_LLC_total_access,Core_0_LLC_total_hit,Core_0_LLC_total_miss,Core_0_LLC_loads,Core_0_LLC_load_hit,Core_0_LLC_load_miss,Core_0_LLC_RFO_miss,Core_0_LLC_writeback_miss,Core_0_L2C_total_access,Core_0_L2C_total_hit,Core_0_L2C_total_miss,Core_0_L2C_loads,Core_0_L2C_load_hit,Core_0_L2C_load_miss,Core_0_L2C_prefetch_requested,Core_0_L2C_prefetch_issued,Core_0_L2C_prefetch_useful,Core_0_L2C_prefetch_useless,Core_0_L2C_prefetch_late,Core_0_L2C_prefetch_filled,Core_0_L2C_prefetch_dropped,Core_0_L2C_average_miss_latency,Core_0_branch_prediction_accuracy,Core_0_branch_MPKI,Core_0_average_ROB_occupancy_at_mispredict,meta_selected_tsetlin,meta_selected_linucb,meta_selected_stride,meta_selected_pct_tsetlin,meta_selected_pct_linucb,meta_selected_pct_stride,meta_accuracy_ema_tsetlin,meta_accuracy_ema_linucb,meta_accuracy_ema_stride,meta_conf_ema_tsetlin,meta_conf_ema_linucb,meta_conf_ema_stride,meta_total_invocations,meta_all_empty,meta_stride_fallback,meta_single_ml,meta_explore,meta_greedy,meta_loser_boost,meta_sticky_switches,meta_epsilon_current,tsetlin_pt_lookup,tsetlin_pt_hit,tsetlin_pt_insert,tsetlin_predict_called,tsetlin_predict_explore,tsetlin_predict_exploit,tsetlin_predict_predicted,tsetlin_predict_multi_deg_called,tsetlin_predict_multi_deg_issued,tsetlin_reward_called,tsetlin_reward_pt_found,tsetlin_reward_correct_timely,tsetlin_reward_correct_untimely,tsetlin_reward_incorrect,tsetlin_learn_called,tsetlin_learn_positive,tsetlin_learn_negative,tsetlin_featurewise_pooled_predicts,tsetlin_featurewise_weight_updates,linucb_pt_lookup,linucb_pt_hit,linucb_pt_insert,linucb_predict_called,linucb_predict_explore,linucb_predict_exploit,linucb_predict_predicted,linucb_predict_multi_deg_called,linucb_predict_multi_deg_issued,linucb_predict_gating_checked,linucb_predict_gating_suppressed,linucb_reward_called,linucb_reward_pt_found,linucb_reward_correct_timely,linucb_reward_correct_untimely,linucb_reward_incorrect,linucb_learn_called,linucb_learn_positive,linucb_learn_negative,linucb_featurewise_pooled_predicts,linucb_featurewise_weight_updates,linucb_suppress_called,linucb_suppress_suppressed,stride_tracker_lookup,stride_tracker_hit,stride_stride_pos,stride_stride_neg,stride_pref_generated,stride_pref_stride_match,Filter
parsec_2.1.canneal.simlarge.prebuilt.drop_1250M.length_250M,tsetlin_MTPS600,0.25925,40000000,154292117,1127562,425496,702066,420856,164438,256418,20051,46671,1433560,379747,1053813,564290,134085,430205,1025516,1025516,33116,738577,9365,773909,0,174.78815,94.57345,8.91327,79.52794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117885,508405,683772,703994,9043,694951,1025516,474014,428821,703994,37427,13187,24240,588439,683265,40840,588439,703994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.canneal.simlarge.prebuilt.drop_1250M.length_250M,meta_selector_MTPS600,0.26906,40000000,148665957,1079811,419047,660764,351389,133193,218196,20108,45441,1525121,519111,1006010,564297,181167,383130,1205383,1205383,95181,692407,32110,789753,0,166.73613,94.57345,8.91327,79.51057,260344,422279,21378,36.98063,59.98273,3.03664,0.78175,0.73941,0,0,0.01831,0,704001,21366,21378,143941,42304,496378,53856,164,0.05,2134485,272879,683958,704001,9042,694959,1022905,468703,425406,704001,37661,9176,28485,589027,683247,40953,589027,704001,0,2137361,454443,684200,704001,6852,697149,1118863,494238,495057,659335,0,704001,184884,61952,122932,416037,682310,189153,416037,704001,0,659335,0,704001,703627,366828,320534,2147,1138,0
parsec_2.1.canneal.simlarge.prebuilt.drop_1250M.length_250M,nopref_MTPS4800,0.26444,40000000,151264166,504950,181050,323900,410347,155322,255025,20209,48666,663000,232119,430881,564313,153966,410347,0,0,0,0,0,0,0,151.54419,94.57345,8.91327,79.55611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.canneal.simlarge.prebuilt.drop_1250M.length_250M,spp_MTPS4800,0.26881,40000000,148804240,627567,251028,376539,403367,166590,236777,20195,40776,704062,272368,431694,564316,160542,403774,205163,205163,7936,1377,407,9327,0,145.36198,94.57345,8.91327,79.4463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.canneal.simlarge.prebuilt.drop_1250M.length_250M,bingo_MTPS4800,0.28384,40000000,140922046,2113618,667972,1445646,355292,166013,189279,20063,62626,872544,414342,458202,564314,205086,359228,2251103,2251103,61045,36027,4164,97311,0,137.5857,94.57345,8.91327,79.45765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.canneal.simlarge.prebuilt.drop_1250M.length_250M,mlop_MTPS4800,0.2719,40000000,147113949,757308,251726,505582,410357,189593,220764,20187,54477,663722,232831,430891,564313,153956,410357,339704,339704,0,0,0,0,0,135.86208,94.57345,8.91327,79.63122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.canneal.simlarge.prebuilt.drop_1250M.length_250M,pythia_MTPS4800,0.28692,40000000,139412956,636916,226110,410806,283757,105955,177802,20139,47787,1050813,488042,562771,564313,272456,291857,507134,507134,163016,146940,8449,310834,0,151.01643,94.57345,8.91327,79.26325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.canneal.simlarge.prebuilt.drop_1250M.length_250M,linucb_MTPS4800,0.27957,40000000,143074419,763329,277313,486016,315304,116417,198887,20188,47307,1154049,464793,689256,564310,237607,326703,644117,644117,134931,292697,11706,429010,0,149.93061,94.57345,8.91327,79.5082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794972,656569,682984,704013,3531,700482,644117,3446,3197,676716,0,704013,209143,129304,79839,418448,682616,211818,418448,704013,0,676716,0,0,0,0,0,0,0,0
parsec_2.1.canneal.simlarge.prebuilt.drop_1250M.length_250M,tsetlin_MTPS4800,0.26369,40000000,151696016,1231291,439470,791821,424703,167328,257375,20025,47952,1561355,403633,1157722,564286,137997,426289,1139645,1139645,41985,837148,1605,881463,0,154.64856,94.57345,8.91327,79.49501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225290,513789,683591,703990,9043,694947,1139645,596304,543341,703990,37302,21101,16201,587797,683093,40871,587797,703990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.canneal.simlarge.prebuilt.drop_1250M.length_250M,meta_selector_MTPS4800,0.27607,40000000,144888266,1180651,428394,752257,340382,129137,211245,20122,46773,1696645,589678,1106967,564301,214434,349867,1345771,1345771,133620,787776,9854,923753,0,151.77095,94.57345,8.91327,79.5009,246453,438953,18599,35.00728,62.35083,2.64188,0.68512,0.69181,0,0,0.03009,0,704005,18582,18599,139171,42669,503566,54619,174,0.05,2268825,262600,683622,704005,9042,694963,1142323,597577,544746,704005,36889,9992,26897,590057,682926,39985,590057,704005,0,2282422,481646,683405,704005,6889,697116,1265878,634064,631814,667572,0,704005,203123,88130,114993,412873,681530,206122,412873,704005,0,667572,0,704005,703631,366813,320551,2147,1138,0
parsec_2.1.canneal.simlarge.prebuilt.drop_1250M.length_250M,tsetlin_no_dyn_deg,0.26447,40000000,151243573,889776,313617,576159,414882,161656,253226,20151,48816,1136405,320647,815758,564299,147807,416492,594380,594380,31886,435041,1628,468625,0,154.74621,94.57345,8.91327,79.47488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1809869,522528,684164,704001,9044,694957,594380,0,0,704001,37216,22186,15030,584377,683663,41004,584377,704001,626716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.canneal.simlarge.prebuilt.drop_1250M.length_250M,linucb_no_dyn_deg,0.27974,40000000,142988668,758553,274713,483840,309785,114024,195761,20188,47402,1159414,474925,684489,564310,242881,321429,655919,655919,140881,286774,11978,429018,0,151.29338,94.57345,8.91327,79.43538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814240,671085,678725,704014,3519,700495,655919,0,0,693240,0,704014,216778,135476,81302,435153,678359,218543,435153,704014,662704,693240,0,0,0,0,0,0,0,0
parsec_2.1.canneal.simlarge.prebuilt.drop_1250M.length_250M,tsetlin_no_featurewise,0.26377,40000000,151645590,1090930,384822,706108,420984,165440,255544,19966,48284,1339049,321887,1017162,564298,141277,423021,855256,855256,37559,675963,2081,715650,0,157.36876,94.57345,8.91327,79.53787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935947,445633,680310,704001,9042,694959,855256,478571,376677,704001,30875,18039,12836,471119,679818,36476,471119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.canneal.simlarge.prebuilt.drop_1250M.length_250M,linucb_no_featurewise,0.28102,40000000,142340349,704988,254801,450187,306570,112456,194114,20193,47642,1117262,486399,630863,564310,249040,315270,598917,598917,142919,226182,8946,370267,0,151.17734,94.57345,8.91327,79.26158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704113,616719,672797,704012,3528,700484,598917,321,298,678498,0,704012,215507,135946,79561,377138,672438,219825,377138,0,0,678498,0,0,0,0,0,0,0,0
parsec_2.1.canneal.simlarge.prebuilt.drop_1250M.length_250M,meta_selector_no_explore,0.27542,40000000,145230130,1180464,426670,753794,341184,129185,211999,20111,47400,1695423,588693,1106730,564301,213258,351043,1344784,1344784,132265,785467,10245,920022,0,156.39583,94.57345,8.91327,79.49085,248939,436092,18974,35.3604,61.94445,2.69515,0.68762,0.71584,0,0.0002,0.0301,0,704005,18957,18974,139027,0,546004,54575,189,0,2264404,263951,683897,704005,9042,694963,1140964,597104,543804,704005,37096,10491,26605,589724,683293,40336,589724,704005,0,2278540,478374,683367,704005,6944,697061,1269198,633853,635323,667554,0,704005,202459,87066,115393,412198,679901,205433,412198,704005,0,667554,0,704005,703630,366833,320535,2147,1138,0
parsec_2.1.canneal.simlarge.prebuilt.drop_1250M.length_250M,linucb_no_suppress,0.27979,40000000,142962170,760417,275009,485408,310175,114316,195859,20189,47480,1160269,473912,686357,564309,242690,321619,655942,655942,140579,289162,11779,431116,0,151.44329,94.57345,8.91327,79.44064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1815206,671234,678934,704013,3521,700492,655942,1523,944,0,0,704013,215882,134990,80892,434511,678569,217635,434511,704013,661151,692110,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,nopref,0.40959,40000002,97657993,83736,24513,59223,41868,0,41868,0,17355,83736,41868,41868,41868,0,41868,0,0,0,0,0,0,0,167.62396,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,spp,0.41202,40000002,97082353,354008,312086,41922,11196,10227,969,0,54,114409,72540,41869,41868,30672,11196,386915,386915,39071,7,8,39079,0,35.43225,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,bingo,0.41205,40000002,97075589,83712,29558,54154,1308,0,1308,0,12298,124284,82428,41856,41868,40560,1308,46389,46389,46375,9,0,46388,0,339.6886,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,mlop,0.41211,40000002,97061367,83736,8327,75409,654,0,654,0,33541,124950,83082,41868,41868,41214,654,59775,59775,52141,798,4,52955,0,193.91545,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,pythia,0.41211,40000002,97061665,83736,24525,59211,656,0,656,0,17343,299107,257239,41868,41868,41212,656,287934,287934,54174,1406,34,55586,0,169.40413,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,linucb,0.41153,40000002,97198269,83754,24632,59122,9811,0,9811,0,17245,131973,90096,41877,41868,32057,9811,64628,64628,40701,724,4,41438,0,171.50314,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145856,67539,46206,57008,291,56717,64628,30158,28020,54315,0,57008,35349,21001,14348,2333,46126,35598,2333,57008,0,54315,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,tsetlin,0.41211,40000002,97060342,83736,24561,59175,1161,0,1161,0,17307,160599,118731,41868,41868,40707,1161,103189,103189,52934,1344,51,54280,0,169.26722,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166597,61481,54275,57009,2166,54843,103189,52322,50867,57009,50641,7387,43254,1993,54255,51418,1993,57009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,meta_selector,0.41207,40000002,97070779,83734,24532,59202,1195,0,1195,0,17335,163585,121718,41867,41868,40673,1195,108119,108119,52892,1371,56,54266,0,169.43366,99.76357,0.13085,255.03955,52113,490,4405,91.41348,0.85953,7.72699,0.58118,0.35855,0.21038,0.11765,0.94061,0.216,57008,2368,4405,51230,606,767,134,0,0.24346,166539,60715,54445,57008,2136,54872,103468,52477,50991,57008,50770,6767,44003,1851,54258,51540,1851,57008,0,112791,434,56990,57008,591,56417,5412,1499,3913,1657,0,57008,184,146,38,0,184,184,0,57008,0,1657,0,57008,55298,54739,520,47489,24446,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,nopref_MTPS600,0.40959,40000002,97657993,83736,24513,59223,41868,0,41868,0,17355,83736,41868,41868,41868,0,41868,0,0,0,0,0,0,0,167.62396,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,spp_MTPS600,0.41202,40000002,97083379,354008,312086,41922,11196,10227,969,0,54,114409,72540,41869,41868,30672,11196,386915,386915,39071,7,8,39079,0,35.99534,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,bingo_MTPS600,0.41195,40000002,97099842,83712,29558,54154,1308,0,1308,0,12298,124284,82428,41856,41868,40560,1308,46389,46389,46375,9,0,46388,0,920.35063,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,mlop_MTPS600,0.41211,40000002,97062540,83736,8327,75409,654,0,654,0,33541,124950,83082,41868,41868,41214,654,59775,59775,52141,798,4,52955,0,278.51037,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,pythia_MTPS600,0.41211,40000002,97061665,83736,24525,59211,656,0,656,0,17343,299107,257239,41868,41868,41212,656,287934,287934,54174,1406,34,55586,0,174.1113,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,linucb_MTPS600,0.41153,40000002,97198269,83754,24632,59122,9811,0,9811,0,17245,131973,90096,41877,41868,32057,9811,64628,64628,40701,724,4,41438,0,190.82883,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145856,67539,46206,57008,291,56717,64628,30158,28020,54315,0,57008,35349,21001,14348,2333,46126,35598,2333,57008,0,54315,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,tsetlin_MTPS600,0.41211,40000002,97060342,83736,24561,59175,1161,0,1161,0,17307,160599,118731,41868,41868,40707,1161,103189,103189,52934,1344,51,54280,0,174.74174,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166597,61481,54275,57009,2166,54843,103189,52322,50867,57009,50641,7387,43254,1993,54255,51418,1993,57009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,meta_selector_MTPS600,0.41207,40000002,97070779,83734,24532,59202,1195,0,1195,0,17335,163585,121718,41867,41868,40673,1195,108119,108119,52892,1371,56,54266,0,175.13662,99.76357,0.13085,255.03955,52113,490,4405,91.41348,0.85953,7.72699,0.58118,0.35855,0.21038,0.11765,0.94061,0.216,57008,2368,4405,51230,606,767,134,0,0.24346,166539,60715,54445,57008,2136,54872,103468,52477,50991,57008,50770,6767,44003,1851,54258,51540,1851,57008,0,112791,434,56990,57008,591,56417,5412,1499,3913,1657,0,57008,184,146,38,0,184,184,0,57008,0,1657,0,57008,55298,54739,520,47489,24446,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,nopref_MTPS4800,0.40959,40000002,97657993,83736,24513,59223,41868,0,41868,0,17355,83736,41868,41868,41868,0,41868,0,0,0,0,0,0,0,167.62396,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,spp_MTPS4800,0.41202,40000002,97082380,354008,312086,41922,11196,10227,969,0,54,114409,72540,41869,41868,30672,11196,386915,386915,39071,7,8,39079,0,35.39827,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,bingo_MTPS4800,0.41205,40000002,97076691,83712,29558,54154,1308,0,1308,0,12298,124284,82428,41856,41868,40560,1308,46389,46389,46375,9,0,46388,0,248.02678,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,mlop_MTPS4800,0.41211,40000002,97061487,83736,8327,75409,654,0,654,0,33541,124950,83082,41868,41868,41214,654,59775,59775,52141,798,4,52955,0,180.8618,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,pythia_MTPS4800,0.41211,40000002,97061665,83736,24525,59211,656,0,656,0,17343,299107,257239,41868,41868,41212,656,287934,287934,54174,1406,34,55586,0,168.63961,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,linucb_MTPS4800,0.41153,40000002,97198269,83754,24632,59122,9811,0,9811,0,17245,131973,90096,41877,41868,32057,9811,64628,64628,40701,724,4,41438,0,169.21155,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145856,67539,46206,57008,291,56717,64628,30158,28020,54315,0,57008,35349,21001,14348,2333,46126,35598,2333,57008,0,54315,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,tsetlin_MTPS4800,0.41211,40000002,97060342,83736,24561,59175,1161,0,1161,0,17307,160599,118731,41868,41868,40707,1161,103189,103189,52934,1344,51,54280,0,168.48037,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166597,61481,54275,57009,2166,54843,103189,52322,50867,57009,50641,7387,43254,1993,54255,51418,1993,57009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,meta_selector_MTPS4800,0.41207,40000002,97070779,83734,24532,59202,1195,0,1195,0,17335,163585,121718,41867,41868,40673,1195,108119,108119,52892,1371,56,54266,0,168.64478,99.76357,0.13085,255.03955,52113,490,4405,91.41348,0.85953,7.72699,0.58118,0.35855,0.21038,0.11765,0.94061,0.216,57008,2368,4405,51230,606,767,134,0,0.24346,166539,60715,54445,57008,2136,54872,103468,52477,50991,57008,50770,6767,44003,1851,54258,51540,1851,57008,0,112791,434,56990,57008,591,56417,5412,1499,3913,1657,0,57008,184,146,38,0,184,184,0,57008,0,1657,0,57008,55298,54739,520,47489,24446,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,tsetlin_no_dyn_deg,0.41193,40000002,97104803,83736,24557,59179,3015,0,3015,0,17311,122884,81016,41868,41868,38853,3015,52440,52440,49964,718,71,50683,0,167.98715,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162666,103649,54713,57009,2166,54843,52440,0,0,57009,50708,49807,901,2047,54693,51489,2047,57009,89924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,linucb_no_dyn_deg,0.4121,40000002,97063769,83736,24560,59176,846,0,846,0,17308,124801,82933,41868,41868,41022,846,54347,54347,52060,831,28,52892,0,167.89187,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164607,105730,56648,57008,291,56717,54347,0,0,55903,0,57008,52478,51901,577,2116,56639,53098,2116,57008,81321,55903,0,0,0,0,0,0,0,0
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,tsetlin_no_featurewise,0.41208,40000002,97067389,83736,24530,59206,1195,0,1195,0,17338,161302,119434,41868,41868,40673,1195,104181,104181,52968,1133,59,54103,0,169.08489,99.76357,0.13085,255.03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166291,60721,54928,57009,2166,54843,104181,52852,51329,57009,51270,6766,44504,1833,54906,52011,1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
